order_id,order_date,customer_id,product_id,quantity,unit_price
ORD-03-029760,2026-03-25,2,5,1,77.69
ORD-03-029761,2026-03-14,34,12,5,13.27
ORD-03-029762,2026-03-15,29,5,1,80.12
ORD-03-029763,2026-03-12,18,12,4,15.43
ORD-03-029764,2026-03-29,37,13,2,80.18
ORD-03-029765,2026-03-08,29,6,3,33.94
ORD-03-029766,2026-03-02,38,14,3,28.65
ORD-03-029767,2026-03-28,12,12,2,15.1
ORD-03-029768,2026-03-12,20,12,1,13.56
ORD-03-029769,2026-03-20,21,2,1,49.27
ORD-03-029770,2026-03-02,28,13,2,74.42
ORD-03-029771,2026-03-23,7,11,1,18.8
ORD-03-029772,2026-03-06,11,3,2,26.16
ORD-03-029773,2026-03-06,40,6,5,29.18
ORD-03-029774,2026-03-19,30,2,4,52.2
ORD-03-029775,2026-03-20,44,9,3,30.05
ORD-03-029776,2026-03-15,43,9,2,28.67
ORD-03-029777,2026-03-02,25,11,3,18.81
ORD-03-029778,2026-03-03,6,8,3,42.77
ORD-03-029779,2026-03-17,5,20,1,50.55
ORD-03-029780,2026-03-25,26,1,4,89.48
ORD-03-029781,2026-03-06,7,4,3,130.84
ORD-03-029782,2026-03-08,40,3,2,26.21
ORD-03-029783,2026-03-26,33,1,1,98.02
ORD-03-029784,2026-03-29,1,7,4,52.81
ORD-03-029785,2026-03-21,43,20,4,50.27
ORD-03-029786,2026-03-07,47,20,3,49.12
ORD-03-029787,2026-03-17,15,1,2,81.82
ORD-03-029788,2026-03-07,11,1,5,91.9
ORD-03-029789,2026-03-14,30,8,5,37.1
ORD-03-029790,2026-03-02,38,9,2,28.16
ORD-03-029791,2026-03-29,41,9,3,25.19
ORD-03-029792,2026-03-30,12,13,5,84.35
ORD-03-029793,2026-03-06,20,11,5,19.01
ORD-03-029794,2026-03-30,27,2,3,58.09
ORD-03-029795,2026-03-09,25,2,4,57.98
ORD-03-029796,2026-03-05,50,11,1,18.17
ORD-03-029797,2026-03-02,44,4,4,123.95
ORD-03-029798,2026-03-09,26,17,2,63.39
ORD-03-029799,2026-03-05,46,10,4,19.89
ORD-03-029800,2026-03-07,4,12,1,14.19
ORD-03-029801,2026-03-06,49,16,5,33.35
ORD-03-029802,2026-03-30,36,3,4,23.32
ORD-03-029803,2026-03-13,43,19,5,90.7
ORD-03-029804,2026-03-06,42,18,4,29.83
ORD-03-029805,2026-03-19,16,1,3,86.82
ORD-03-029806,2026-03-21,16,6,3,32.87
ORD-03-029807,2026-03-17,17,9,4,26.11
ORD-03-029808,2026-03-23,1,1,3,81.35
ORD-03-029809,2026-03-03,21,9,3,25.33
ORD-03-029810,2026-03-30,8,19,4,85.76
ORD-03-029811,2026-03-22,32,20,1,43.62
ORD-03-029812,2026-03-23,7,17,5,60.58
ORD-03-029813,2026-03-16,5,10,5,20.86
ORD-03-029814,2026-03-03,44,7,3,46.5
ORD-03-029815,2026-03-05,27,3,3,22.8
ORD-03-029816,2026-03-14,23,10,3,21.13
ORD-03-029817,2026-03-28,33,17,4,68.11
ORD-03-029818,2026-03-28,35,6,3,32.98
ORD-03-029819,2026-03-13,46,9,2,26.45
ORD-03-029820,2026-03-04,44,16,3,37.61
ORD-03-029821,2026-03-07,48,14,2,29.47
ORD-03-029822,2026-03-18,49,11,5,18.72
ORD-03-029823,2026-03-17,48,17,3,63.9
ORD-03-029824,2026-03-19,28,12,5,13.63
ORD-03-029825,2026-03-28,49,4,1,117.27
ORD-03-029826,2026-03-09,8,14,2,31.45
ORD-03-029827,2026-03-09,45,20,1,48.27
ORD-03-029828,2026-03-30,4,10,1,22.44
ORD-03-029829,2026-03-28,2,18,2,28.85
ORD-03-029830,2026-03-18,17,16,5,36.43
ORD-03-029831,2026-03-11,32,5,1,74.77
ORD-03-029832,2026-03-11,2,11,3,19.36
ORD-03-029833,2026-03-28,22,17,2,62.85
ORD-03-029834,2026-03-19,45,19,4,91.72
ORD-03-029835,2026-03-30,16,12,5,14.04
ORD-03-029836,2026-03-13,46,14,1,32.8
ORD-03-029837,2026-03-12,10,9,4,27.36
ORD-03-029838,2026-03-08,21,8,3,42.85
ORD-03-029839,2026-03-05,13,12,1,15.56
ORD-03-029840,2026-03-01,23,20,1,49.84
ORD-03-029841,2026-03-24,29,9,1,25.03
ORD-03-029842,2026-03-04,34,20,4,43.0
ORD-03-029843,2026-03-05,15,7,4,52.81
ORD-03-029844,2026-03-09,46,20,3,46.33
ORD-03-029845,2026-03-18,35,18,3,26.0
ORD-03-029846,2026-03-04,42,7,3,47.13
ORD-03-029847,2026-03-01,16,10,3,20.14
ORD-03-029848,2026-03-03,36,2,5,58.18
ORD-03-029849,2026-03-25,12,12,3,14.26
ORD-03-029850,2026-03-12,28,6,3,30.96
ORD-03-029851,2026-03-21,9,14,3,29.93
ORD-03-029852,2026-03-02,8,12,1,15.85
ORD-03-029853,2026-03-01,14,20,4,45.72
ORD-03-029854,2026-03-03,39,10,1,23.29
ORD-03-029855,2026-03-24,26,3,2,24.04
ORD-03-029856,2026-03-18,49,7,1,44.52
ORD-03-029857,2026-03-18,34,17,2,62.73
ORD-03-029858,2026-03-30,39,4,3,126.05
ORD-03-029859,2026-03-31,4,19,5,83.47
ORD-03-029860,2026-03-25,24,6,2,33.76
ORD-03-029861,2026-03-10,7,20,5,44.79
ORD-03-029862,2026-03-11,41,12,1,13.16
ORD-03-029863,2026-03-30,7,9,4,28.9
ORD-03-029864,2026-03-23,14,11,5,18.55
ORD-03-029865,2026-03-04,12,16,2,34.56
ORD-03-029866,2026-03-28,34,17,1,67.82
ORD-03-029867,2026-03-25,48,9,3,26.06
ORD-03-029868,2026-03-03,3,2,5,49.68
ORD-03-029869,2026-03-24,22,12,1,15.33
ORD-03-029870,2026-03-27,7,12,5,15.88
ORD-03-029871,2026-03-20,43,19,5,100.81
ORD-03-029872,2026-03-26,32,5,4,76.95
ORD-03-029873,2026-03-21,50,1,5,82.68
ORD-03-029874,2026-03-23,7,16,1,36.24
ORD-03-029875,2026-03-21,14,11,1,20.16
ORD-03-029876,2026-03-20,45,4,2,118.14
ORD-03-029877,2026-03-07,12,9,2,29.59
ORD-03-029878,2026-03-24,11,9,4,29.12
ORD-03-029879,2026-03-13,38,3,3,25.99
ORD-03-029880,2026-03-03,44,10,5,20.13
ORD-03-029881,2026-03-05,30,15,4,15.48
ORD-03-029882,2026-03-21,22,13,2,74.53
ORD-03-029883,2026-03-13,34,10,2,20.04
ORD-03-029884,2026-03-12,14,10,1,23.32
ORD-03-029885,2026-03-03,28,18,4,27.38
ORD-03-029886,2026-03-27,6,10,5,19.83
ORD-03-029887,2026-03-12,22,16,3,33.36
ORD-03-029888,2026-03-26,7,19,5,96.82
ORD-03-029889,2026-03-18,2,1,4,91.95
ORD-03-029890,2026-03-06,45,4,3,117.43
ORD-03-029891,2026-03-19,25,3,2,26.42
ORD-03-029892,2026-03-07,29,19,1,99.72
ORD-03-029893,2026-03-07,45,12,5,13.18
ORD-03-029894,2026-03-14,39,16,3,37.35
ORD-03-029895,2026-03-23,6,3,4,23.53
ORD-03-029896,2026-03-27,26,8,1,37.13
ORD-03-029897,2026-03-31,22,1,4,94.68
ORD-03-029898,2026-03-05,35,13,4,78.62
ORD-03-029899,2026-03-20,15,5,5,78.94
ORD-03-029900,2026-03-05,38,14,5,29.95
ORD-03-029901,2026-03-26,13,8,4,39.14
ORD-03-029902,2026-03-20,37,20,2,44.25
ORD-03-029903,2026-03-09,3,10,3,22.46
ORD-03-029904,2026-03-07,32,1,3,83.77
ORD-03-029905,2026-03-08,29,6,2,34.81
ORD-03-029906,2026-03-13,45,8,3,43.24
ORD-03-029907,2026-03-23,5,14,1,31.21
ORD-03-029908,2026-03-15,27,15,3,14.53
ORD-03-029909,2026-03-25,46,11,2,20.44
ORD-03-029910,2026-03-11,10,7,2,49.89
ORD-03-029911,2026-03-13,40,5,3,80.0
ORD-03-029912,2026-03-10,2,9,2,27.16
ORD-03-029913,2026-03-03,24,15,4,15.83
ORD-03-029914,2026-03-04,17,18,3,31.17
ORD-03-029915,2026-03-09,31,19,3,92.83
ORD-03-029916,2026-03-31,19,7,5,52.6
ORD-03-029917,2026-03-27,21,7,1,47.9
ORD-03-029918,2026-03-17,5,16,4,32.33
ORD-03-029919,2026-03-30,20,17,3,62.1
ORD-03-029920,2026-03-03,29,14,5,28.63
ORD-03-029921,2026-03-23,8,1,3,83.88
ORD-03-029922,2026-03-27,3,10,4,21.22
ORD-03-029923,2026-03-28,20,11,2,20.46
ORD-03-029924,2026-03-01,31,9,2,26.77
ORD-03-029925,2026-03-06,48,1,4,92.57
ORD-03-029926,2026-03-19,10,19,2,87.37
ORD-03-029927,2026-03-09,18,6,4,32.91
ORD-03-029928,2026-03-10,22,20,1,45.45
ORD-03-029929,2026-03-17,29,7,5,45.05
ORD-03-029930,2026-03-26,11,4,1,116.28
ORD-03-029931,2026-03-23,2,9,3,26.31
ORD-03-029932,2026-03-03,41,2,4,56.05
ORD-03-029933,2026-03-28,19,1,3,90.3
ORD-03-029934,2026-03-09,34,12,2,14.86
ORD-03-029935,2026-03-27,22,1,4,90.86
ORD-03-029936,2026-03-06,5,14,2,27.52
ORD-03-029937,2026-03-05,35,2,4,52.67
ORD-03-029938,2026-03-09,3,10,4,20.05
ORD-03-029939,2026-03-18,49,6,1,30.75
ORD-03-029940,2026-03-31,42,5,4,79.36
ORD-03-029941,2026-03-29,1,4,3,125.04
ORD-03-029942,2026-03-04,18,18,4,30.64
ORD-03-029943,2026-03-29,30,2,4,59.12
ORD-03-029944,2026-03-11,34,16,3,36.21
ORD-03-029945,2026-03-27,1,16,5,38.45
ORD-03-029946,2026-03-30,25,9,5,27.84
ORD-03-029947,2026-03-24,5,13,4,71.9
ORD-03-029948,2026-03-18,37,2,5,57.2
ORD-03-029949,2026-03-17,12,20,5,44.14
ORD-03-029950,2026-03-22,7,14,3,30.29
ORD-03-029951,2026-03-04,22,7,3,53.33
ORD-03-029952,2026-03-04,12,3,4,25.57
ORD-03-029953,2026-03-03,20,17,5,68.78
ORD-03-029954,2026-03-12,50,6,5,34.92
ORD-03-029955,2026-03-03,15,3,5,24.73
ORD-03-029956,2026-03-31,24,14,5,32.4
ORD-03-029957,2026-03-18,47,2,4,52.41
ORD-03-029958,2026-03-29,49,9,3,29.98
ORD-03-029959,2026-03-19,33,9,2,25.46
ORD-03-029960,2026-03-17,26,5,2,77.99
ORD-03-029961,2026-03-14,41,8,4,38.51
ORD-03-029962,2026-03-28,26,1,5,93.43
ORD-03-029963,2026-03-11,37,20,3,43.23
ORD-03-029964,2026-03-14,39,6,2,29.72
ORD-03-029965,2026-03-29,48,13,1,78.58
ORD-03-029966,2026-03-04,15,5,5,85.42
ORD-03-029967,2026-03-20,16,16,2,35.85
ORD-03-029968,2026-03-28,12,1,5,90.74
ORD-03-029969,2026-03-25,13,20,4,45.87
ORD-03-029970,2026-03-06,14,14,5,27.53
ORD-03-029971,2026-03-16,41,20,3,45.28
ORD-03-029972,2026-03-30,50,15,2,17.37
ORD-03-029973,2026-03-21,8,11,1,19.67
ORD-03-029974,2026-03-19,49,1,3,96.25
ORD-03-029975,2026-03-13,20,9,4,25.18
ORD-03-029976,2026-03-27,11,9,1,29.03
ORD-03-029977,2026-03-06,34,11,5,20.1
ORD-03-029978,2026-03-13,50,16,1,37.23
ORD-03-029979,2026-03-21,37,14,1,29.59
ORD-03-029980,2026-03-07,33,20,1,45.05
ORD-03-029981,2026-03-16,3,10,2,20.91
ORD-03-029982,2026-03-28,22,1,5,86.56
ORD-03-029983,2026-03-27,50,5,1,72.94
ORD-03-029984,2026-03-06,46,8,1,37.11
ORD-03-029985,2026-03-21,35,1,1,85.2
ORD-03-029986,2026-03-19,12,6,1,32.94
ORD-03-029987,2026-03-13,45,14,3,32.85
ORD-03-029988,2026-03-24,31,8,5,42.33
ORD-03-029989,2026-03-08,10,20,2,46.75
ORD-03-029990,2026-03-12,33,13,2,84.61
ORD-03-029991,2026-03-25,44,11,1,17.14
ORD-03-029992,2026-03-05,27,8,3,37.36
ORD-03-029993,2026-03-20,36,4,1,127.73
ORD-03-029994,2026-03-24,48,3,1,22.72
ORD-03-029995,2026-03-22,39,13,1,72.58
ORD-03-029996,2026-03-18,35,11,5,17.35
ORD-03-029997,2026-03-05,34,15,1,16.81
ORD-03-029998,2026-03-19,7,9,4,28.58
ORD-03-029999,2026-03-02,44,13,4,73.42
ORD-03-030000,2026-03-03,31,14,4,31.69
ORD-03-030001,2026-03-16,13,1,1,81.49
ORD-03-030002,2026-03-16,15,11,2,19.54
ORD-03-030003,2026-03-07,15,5,5,83.96
ORD-03-030004,2026-03-04,13,18,5,26.23
ORD-03-030005,2026-03-14,37,17,2,61.77
ORD-03-030006,2026-03-20,30,17,2,64.27
ORD-03-030007,2026-03-07,37,7,5,51.46
ORD-03-030008,2026-03-04,4,15,1,15.69
ORD-03-030009,2026-03-25,45,7,2,45.39
ORD-03-030010,2026-03-03,8,19,3,86.7
ORD-03-030011,2026-03-28,49,6,1,33.8
ORD-03-030012,2026-03-07,19,19,2,97.63
ORD-03-030013,2026-03-01,36,14,1,31.77
ORD-03-030014,2026-03-18,50,9,2,26.06
ORD-03-030015,2026-03-15,20,10,1,23.04
ORD-03-030016,2026-03-02,49,13,1,77.54
ORD-03-030017,2026-03-07,19,12,3,14.5
ORD-03-030018,2026-03-15,37,7,2,51.74
ORD-03-030019,2026-03-24,3,9,1,25.09
ORD-03-030020,2026-03-04,14,16,5,32.73
ORD-03-030021,2026-03-13,47,1,5,89.32
ORD-03-030022,2026-03-26,5,3,4,23.48
ORD-03-030023,2026-03-05,23,7,2,50.03
ORD-03-030024,2026-03-06,34,16,4,34.23
ORD-03-030025,2026-03-01,44,13,2,82.87
ORD-03-030026,2026-03-22,36,19,5,94.13
ORD-03-030027,2026-03-18,6,5,4,84.36
ORD-03-030028,2026-03-25,25,19,3,85.82
ORD-03-030029,2026-03-16,47,12,3,15.2
ORD-03-030030,2026-03-26,13,17,5,65.89
ORD-03-030031,2026-03-12,7,18,1,27.18
ORD-03-030032,2026-03-11,47,9,4,29.27
ORD-03-030033,2026-03-27,34,3,3,26.89
ORD-03-030034,2026-03-24,24,1,4,83.32
ORD-03-030035,2026-03-26,28,20,3,46.67
ORD-03-030036,2026-03-11,34,13,4,73.35
ORD-03-030037,2026-03-15,43,6,4,33.3
ORD-03-030038,2026-03-07,17,20,3,49.47
ORD-03-030039,2026-03-29,48,6,2,31.41
ORD-03-030040,2026-03-14,45,2,1,56.89
ORD-03-030041,2026-03-27,31,15,5,17.31
ORD-03-030042,2026-03-03,22,1,4,82.01
ORD-03-030043,2026-03-16,27,7,5,50.5
ORD-03-030044,2026-03-27,14,11,1,17.66
ORD-03-030045,2026-03-13,29,5,5,77.53
ORD-03-030046,2026-03-06,38,19,1,91.75
ORD-03-030047,2026-03-16,19,8,3,43.88
ORD-03-030048,2026-03-21,40,15,5,15.57
ORD-03-030049,2026-03-18,36,20,2,48.65
ORD-03-030050,2026-03-13,33,11,4,17.3
ORD-03-030051,2026-03-26,32,9,3,24.95
ORD-03-030052,2026-03-24,38,5,1,85.05
ORD-03-030053,2026-03-03,35,4,4,112.62
ORD-03-030054,2026-03-04,21,4,5,130.9
ORD-03-030055,2026-03-23,15,4,4,129.73
ORD-03-030056,2026-03-03,7,9,1,27.65
ORD-03-030057,2026-03-27,20,11,4,19.45
ORD-03-030058,2026-03-03,45,14,4,31.39
ORD-03-030059,2026-03-18,20,5,2,75.88
ORD-03-030060,2026-03-05,28,10,4,22.1
ORD-03-030061,2026-03-22,42,5,4,83.25
ORD-03-030062,2026-03-04,20,7,5,45.31
ORD-03-030063,2026-03-10,15,16,3,31.84
ORD-03-030064,2026-03-26,44,17,4,63.87
ORD-03-030065,2026-03-25,5,19,1,94.53
ORD-03-030066,2026-03-24,29,6,4,29.57
ORD-03-030067,2026-03-27,46,5,5,77.52
ORD-03-030068,2026-03-01,36,12,5,13.19
ORD-03-030069,2026-03-14,48,17,3,65.48
ORD-03-030070,2026-03-02,50,1,4,81.44
ORD-03-030071,2026-03-08,12,14,3,31.24
ORD-03-030072,2026-03-30,20,4,5,110.96
ORD-03-030073,2026-03-23,38,19,5,89.41
ORD-03-030074,2026-03-14,36,17,4,64.86
ORD-03-030075,2026-03-12,12,14,3,30.86
ORD-03-030076,2026-03-22,42,5,5,73.78
ORD-03-030077,2026-03-31,45,2,1,51.94
ORD-03-030078,2026-03-09,10,11,3,18.37
ORD-03-030079,2026-03-14,45,19,2,93.46
ORD-03-030080,2026-03-13,47,18,2,25.95
ORD-03-030081,2026-03-27,45,4,2,126.9
ORD-03-030082,2026-03-30,43,5,5,80.92
ORD-03-030083,2026-03-24,27,9,2,25.96
ORD-03-030084,2026-03-27,37,17,2,69.89
ORD-03-030085,2026-03-21,24,5,3,86.12
ORD-03-030086,2026-03-22,33,10,2,20.2
ORD-03-030087,2026-03-11,25,1,3,82.49
ORD-03-030088,2026-03-11,38,9,5,28.28
ORD-03-030089,2026-03-06,26,9,2,25.52
ORD-03-030090,2026-03-10,13,13,4,81.39
ORD-03-030091,2026-03-22,8,14,4,32.49
ORD-03-030092,2026-03-31,33,18,5,26.68
ORD-03-030093,2026-03-29,45,5,2,79.56
ORD-03-030094,2026-03-14,26,19,1,95.45
ORD-03-030095,2026-03-29,49,2,5,55.66
ORD-03-030096,2026-03-11,6,19,1,83.16
ORD-03-030097,2026-03-09,6,18,1,29.63
ORD-03-030098,2026-03-27,32,10,1,22.97
ORD-03-030099,2026-03-21,17,6,5,33.28
ORD-03-030100,2026-03-22,40,4,4,113.37
ORD-03-030101,2026-03-03,4,10,3,23.93
ORD-03-030102,2026-03-01,10,8,1,37.82
ORD-03-030103,2026-03-11,45,11,4,19.09
ORD-03-030104,2026-03-16,48,6,2,31.45
ORD-03-030105,2026-03-02,2,3,4,26.62
ORD-03-030106,2026-03-01,9,2,4,52.09
ORD-03-030107,2026-03-15,34,1,2,97.13
ORD-03-030108,2026-03-13,2,10,4,21.2
ORD-03-030109,2026-03-21,15,7,3,51.08
ORD-03-030110,2026-03-03,15,14,4,29.62
ORD-03-030111,2026-03-05,30,2,5,58.06
ORD-03-030112,2026-03-31,36,1,5,95.06
ORD-03-030113,2026-03-08,20,19,5,92.3
ORD-03-030114,2026-03-16,35,3,2,23.53
ORD-03-030115,2026-03-07,29,1,4,89.66
ORD-03-030116,2026-03-06,42,2,4,50.22
ORD-03-030117,2026-03-16,37,3,5,25.42
ORD-03-030118,2026-03-13,19,4,2,117.43
ORD-03-030119,2026-03-01,10,18,3,29.52
ORD-03-030120,2026-03-01,48,13,5,72.15
ORD-03-030121,2026-03-27,36,17,3,59.71
ORD-03-030122,2026-03-27,1,10,4,23.16
ORD-03-030123,2026-03-04,1,10,1,20.63
ORD-03-030124,2026-03-05,45,7,1,52.87
ORD-03-030125,2026-03-30,16,14,5,29.86
ORD-03-030126,2026-03-19,39,8,1,40.25
ORD-03-030127,2026-03-01,16,4,2,125.41
ORD-03-030128,2026-03-26,14,3,1,26.42
ORD-03-030129,2026-03-14,38,9,2,28.77
ORD-03-030130,2026-03-27,45,1,5,87.89
ORD-03-030131,2026-03-02,31,8,4,36.57
ORD-03-030132,2026-03-24,42,19,2,99.32
ORD-03-030133,2026-03-12,9,13,3,80.33
ORD-03-030134,2026-03-17,48,20,1,41.74
ORD-03-030135,2026-03-28,39,20,5,50.33
ORD-03-030136,2026-03-08,42,3,1,24.29
ORD-03-030137,2026-03-18,42,19,2,85.12
ORD-03-030138,2026-03-24,11,6,4,31.38
ORD-03-030139,2026-03-15,13,18,1,26.21
ORD-03-030140,2026-03-27,3,10,2,21.39
ORD-03-030141,2026-03-12,42,12,1,14.49
ORD-03-030142,2026-03-01,45,3,3,26.71
ORD-03-030143,2026-03-02,33,6,1,35.02
ORD-03-030144,2026-03-28,32,10,1,20.4
ORD-03-030145,2026-03-20,6,4,2,123.62
ORD-03-030146,2026-03-31,30,12,3,13.09
ORD-03-030147,2026-03-22,18,10,1,21.9
ORD-03-030148,2026-03-09,21,11,2,20.85
ORD-03-030149,2026-03-10,11,15,1,15.7
ORD-03-030150,2026-03-27,48,17,5,64.91
ORD-03-030151,2026-03-11,7,4,2,124.37
ORD-03-030152,2026-03-19,20,9,1,25.19
ORD-03-030153,2026-03-20,8,9,2,25.62
ORD-03-030154,2026-03-09,39,18,4,28.44
ORD-03-030155,2026-03-25,33,12,5,14.3
ORD-03-030156,2026-03-16,13,16,4,32.17
ORD-03-030157,2026-03-12,24,14,1,28.61
ORD-03-030158,2026-03-21,20,9,4,27.13
ORD-03-030159,2026-03-01,10,11,2,20.68
ORD-03-030160,2026-03-08,46,12,5,13.07
ORD-03-030161,2026-03-20,16,10,4,20.71
ORD-03-030162,2026-03-25,28,13,2,74.3
ORD-03-030163,2026-03-17,42,17,3,58.83
ORD-03-030164,2026-03-13,3,10,2,22.55
ORD-03-030165,2026-03-11,18,12,4,15.21
ORD-03-030166,2026-03-14,38,13,3,72.5
ORD-03-030167,2026-03-26,22,11,5,18.99
ORD-03-030168,2026-03-18,35,15,1,14.92
ORD-03-030169,2026-03-13,42,20,1,44.69
ORD-03-030170,2026-03-26,12,4,3,110.51
ORD-03-030171,2026-03-05,35,13,2,75.03
ORD-03-030172,2026-03-25,19,19,1,91.57
ORD-03-030173,2026-03-13,47,4,5,113.43
ORD-03-030174,2026-03-20,39,12,4,14.73
ORD-03-030175,2026-03-02,8,1,2,87.58
ORD-03-030176,2026-03-29,41,9,2,28.81
ORD-03-030177,2026-03-30,10,1,3,90.51
ORD-03-030178,2026-03-02,31,10,5,20.85
ORD-03-030179,2026-03-26,33,14,1,31.93
ORD-03-030180,2026-03-30,38,14,5,32.73
ORD-03-030181,2026-03-05,13,11,5,18.43
ORD-03-030182,2026-03-24,20,5,3,79.58
ORD-03-030183,2026-03-08,47,15,5,14.55
ORD-03-030184,2026-03-27,31,7,3,52.12
ORD-03-030185,2026-03-31,12,19,4,88.29
ORD-03-030186,2026-03-01,26,3,3,23.34
ORD-03-030187,2026-03-26,36,15,3,16.49
ORD-03-030188,2026-03-31,4,3,5,24.08
ORD-03-030189,2026-03-13,27,9,5,25.79
ORD-03-030190,2026-03-20,12,13,2,75.69
ORD-03-030191,2026-03-23,47,8,4,42.01
ORD-03-030192,2026-03-08,33,1,5,90.05
ORD-03-030193,2026-03-01,17,13,1,79.38
ORD-03-030194,2026-03-29,32,2,2,55.25
ORD-03-030195,2026-03-12,22,15,1,16.77
ORD-03-030196,2026-03-09,30,18,1,26.56
ORD-03-030197,2026-03-21,28,3,5,23.74
ORD-03-030198,2026-03-27,50,4,4,122.78
ORD-03-030199,2026-03-18,9,3,4,24.4
ORD-03-030200,2026-03-16,43,8,5,40.62
ORD-03-030201,2026-03-09,40,13,2,79.34
ORD-03-030202,2026-03-23,41,15,2,16.82
ORD-03-030203,2026-03-10,9,14,3,27.07
ORD-03-030204,2026-03-26,50,20,4,49.25
ORD-03-030205,2026-03-28,22,11,3,17.72
ORD-03-030206,2026-03-13,37,7,2,46.33
ORD-03-030207,2026-03-10,17,15,5,15.07
ORD-03-030208,2026-03-15,9,9,3,27.62
ORD-03-030209,2026-03-23,6,20,3,43.97
ORD-03-030210,2026-03-24,1,19,4,83.88
ORD-03-030211,2026-03-19,1,20,3,42.79
ORD-03-030212,2026-03-25,18,20,1,43.11
ORD-03-030213,2026-03-14,20,3,2,24.41
ORD-03-030214,2026-03-27,9,12,1,13.82
ORD-03-030215,2026-03-11,22,19,5,98.14
ORD-03-030216,2026-03-31,44,17,1,61.81
ORD-03-030217,2026-03-27,16,8,1,40.6
ORD-03-030218,2026-03-22,29,4,2,111.0
ORD-03-030219,2026-03-06,22,4,3,127.35
ORD-03-030220,2026-03-11,24,9,4,26.22
ORD-03-030221,2026-03-10,29,16,3,35.05
ORD-03-030222,2026-03-23,5,13,3,73.84
ORD-03-030223,2026-03-20,33,11,2,17.23
ORD-03-030224,2026-03-01,49,19,3,94.51
ORD-03-030225,2026-03-30,34,7,5,53.25
ORD-03-030226,2026-03-12,29,18,1,28.27
ORD-03-030227,2026-03-10,49,8,2,38.88
ORD-03-030228,2026-03-29,3,9,4,24.83
ORD-03-030229,2026-03-15,30,8,1,40.81
ORD-03-030230,2026-03-01,27,13,5,78.24
ORD-03-030231,2026-03-26,2,8,2,36.26
ORD-03-030232,2026-03-09,50,14,1,32.14
ORD-03-030233,2026-03-06,37,7,5,48.32
ORD-03-030234,2026-03-30,42,11,5,17.86
ORD-03-030235,2026-03-19,28,13,1,73.24
ORD-03-030236,2026-03-07,6,8,2,41.32
ORD-03-030237,2026-03-02,43,2,4,55.91
ORD-03-030238,2026-03-17,10,15,3,17.18
ORD-03-030239,2026-03-24,48,19,2,99.08
ORD-03-030240,2026-03-08,11,1,3,85.56
ORD-03-030241,2026-03-09,40,12,5,15.62
ORD-03-030242,2026-03-28,29,3,2,24.3
ORD-03-030243,2026-03-19,1,9,1,26.77
ORD-03-030244,2026-03-27,3,9,4,27.74
ORD-03-030245,2026-03-12,39,19,3,94.82
ORD-03-030246,2026-03-21,27,8,1,37.91
ORD-03-030247,2026-03-08,13,20,1,50.4
ORD-03-030248,2026-03-08,1,14,1,31.92
ORD-03-030249,2026-03-02,50,2,1,52.12
ORD-03-030250,2026-03-25,38,19,2,84.19
ORD-03-030251,2026-03-01,1,10,4,23.02
ORD-03-030252,2026-03-08,44,20,2,41.95
ORD-03-030253,2026-03-01,12,5,3,79.55
ORD-03-030254,2026-03-29,46,1,3,96.53
ORD-03-030255,2026-03-23,9,11,5,17.59
ORD-03-030256,2026-03-05,14,14,2,30.07
ORD-03-030257,2026-03-12,9,7,1,50.03
ORD-03-030258,2026-03-23,1,2,4,58.42
ORD-03-030259,2026-03-16,39,19,5,99.74
ORD-03-030260,2026-03-01,22,3,2,27.12
ORD-03-030261,2026-03-19,41,11,1,19.0
ORD-03-030262,2026-03-20,28,14,1,27.76
ORD-03-030263,2026-03-05,38,11,3,18.65
ORD-03-030264,2026-03-01,8,7,2,50.89
ORD-03-030265,2026-03-21,49,12,2,15.75
ORD-03-030266,2026-03-24,19,9,1,25.78
ORD-03-030267,2026-03-02,5,7,2,45.93
ORD-03-030268,2026-03-19,15,3,4,23.73
ORD-03-030269,2026-03-30,12,9,3,25.87
ORD-03-030270,2026-03-03,13,13,5,80.34
ORD-03-030271,2026-03-19,4,19,2,98.56
ORD-03-030272,2026-03-19,5,11,3,18.25
ORD-03-030273,2026-03-05,37,17,2,67.57
ORD-03-030274,2026-03-13,47,7,1,44.62
ORD-03-030275,2026-03-28,23,7,2,44.46
ORD-03-030276,2026-03-04,24,20,3,44.72
ORD-03-030277,2026-03-04,36,14,2,32.72
ORD-03-030278,2026-03-03,13,5,5,73.98
ORD-03-030279,2026-03-14,45,6,1,29.65
ORD-03-030280,2026-03-11,7,14,4,29.48
ORD-03-030281,2026-03-15,35,7,4,50.01
ORD-03-030282,2026-03-31,41,19,5,84.06
ORD-03-030283,2026-03-05,10,5,4,74.91
ORD-03-030284,2026-03-15,21,18,2,30.48
ORD-03-030285,2026-03-25,30,11,4,17.52
ORD-03-030286,2026-03-10,42,2,2,54.12
ORD-03-030287,2026-03-16,31,4,2,112.81
ORD-03-030288,2026-03-11,38,17,4,61.15
ORD-03-030289,2026-03-07,42,15,2,16.24
ORD-03-030290,2026-03-21,7,13,5,76.46
ORD-03-030291,2026-03-30,20,13,1,78.06
ORD-03-030292,2026-03-21,2,11,3,20.64
ORD-03-030293,2026-03-15,28,6,1,30.49
ORD-03-030294,2026-03-03,40,5,5,73.86
ORD-03-030295,2026-03-01,10,17,1,59.15
ORD-03-030296,2026-03-06,24,14,5,27.87
